נושא,מספר תקנה,משרד,סוג תמיכה,מקבל התמיכה,מספר תאגיד,שנה,סה״כ אושר,סה״כ שולם
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"רמות- רשת מרכזי תרבות, חינוך, קהילה ופנאי (ע""ר)",580315109,2013,30000.0,30000.0
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"עמותת ורטיגו למחול - ירושלים (ע""ר)",580321016,2013,100000.0,30000.0
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"ביה""ס לתיאטרון חזותי ירושלים (ע""ר)",580352482,2013,1028988.0,445655.0
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"קרן פלומס לאמנות (ע""ר)",580365849,2013,120000.0,
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"סנדסיאל (ע""ר) (.SANDCIEL (R.A",580398832,2013,195475.0,99502.0
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"עמותה לקידום ופיתוח תיאטרון בובות בישראל (ע""ר)",580408896,2013,50000.0,30000.0
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"יתרת (ע""ר)",580415446,2013,119363.0,47350.0
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"בלט ירושלים (ע""ר)",580420263,2013,100000.0,83333.0
בתי ספר לאומנות -  תמיכה,0019420236,משרד התרבות והספורט,א3,"גודמן - בית ספר למשחק בנגב (ע""ר)",580450823,2013,1398689.0,815356.0
הענקות ליוצרים,0019420229,משרד התרבות והספורט,א3,"מרכז חינוכי לתנועה הקונסרבטיבית - מסורתית ע""י חנתון (ע""ר)",580123735,2013,,60720.0
הענקות ליוצרים,0019420229,משרד התרבות והספורט,א3,"התנועה הרפורמית - יהדות מתקדמת בישראל (ע""ר)",580282853,2013,,182160.0
הענקות ליוצרים,0019420229,משרד התרבות והספורט,א3,"קהילת ברכת שלום בקבוץ גזר (ע""ר)",580344182,2013,,121440.0
הענקות ליוצרים,0019420229,משרד התרבות והספורט,א3,"קהילת ניגון הלב (ע""ר)",580505253,2013,,121440.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,אתו״ס - החברה לאומנות תרבות וספורט חיפה בע״מ (חל״צ),510145022,2013,929487.0,809487.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"החברה לפיתוח תיאטרון, מוסיקה, אמנות ומחול - חולון בע״מ (חל״צ)",512287350,2013,178751.0,103078.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"סינמטק תל - אביב (ע""ר)",580002053,2013,934764.0,510638.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"איגוד המפיקים לקולנוע וטלוויזיה בישראל (ע""ר)",580004133,2013,167500.0,68763.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"קרן יהושע רבינוביץ לאמנויות, תל אביב (ע""ר)",580035756,2013,26624817.0,26624817.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"סינמטק ירושלים - ארכיון ישראלי לסרטים (ע""ר)",580059277,2013,1764070.0,1040850.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"איגוד הבמאיות והבמאים (ע""ר)",580092609,2013,146563.0,60168.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"אקט איגוד עובדים בקולנוע ובטלוויזיה בישראל (ע""ר)",580149540,2013,146563.0,60168.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"קרן הקולנוע הישראלי (ע""ר) (.ISRAEL FILM FUND (R.A",580151033,2013,23369264.0,23369264.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"האקדמיה הישראלית לקולנוע וטלוויזיה (ע""ר)",580151272,2013,488402.0,339811.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"איגוד התסריטאים- איגוד תסריטאי הקולנוע והטלוויזיה בישראל (ע""ר)",580198802,2013,146563.01,60168.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"הקרן החדשה לקולנוע וטלוויזיה (ע""ר)",580234870,2013,7245615.0,7245615.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"קרן מקור לסרטי קולנוע וטלוויזיה (ע""ר)",580272409,2013,4107513.0,4107513.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"המרכז לאמנות עכשווית (ע""ר)",580313112,2013,134185.0,
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"הפורום הדוקומנטרי בישראל (ע""ר)",580318590,2013,340958.01,271502.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"המכללה האקדמית ספיר (ע""ר)",580322451,2013,485950.0,289693.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"דוקאביב - העמותה לקידום הסרט הדוקומנטרי {ע""ר}",580324101,2013,538083.0,219324.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"סינמטק שדרות (ע""ר)",580350403,2013,245144.0,99851.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"שח""ם, ארגון השחקנים והשחקניות בישראל (ע""ר)",580356210,2013,167500.0,74934.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"קרן גשר לקולנוע רב תרבותי (ע""ר)",580358190,2013,2892367.0,2325038.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"אלסנא (ע""ר)",580359594,2013,143001.0,
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"קופרו - קרן לשיווק תוכן ישראלי (ע""ר)",580390961,2013,760239.0,314102.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"נשים בתמונה (ע""ר)",580423473,2013,263285.0,234872.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"סינמטק ראש פינה (ע""ר)",580488104,2013,245144.0,99851.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,"איגוד העורכים - איגוד מקצועות הפוסט בישראל (ע""ר)",580498657,2013,73281.0,30083.0
חוק  הקולנוע,0019420228,משרד התרבות והספורט,א3,אוניברסיטת תל-אביב אגודה,589931187,2013,460994.0,400071.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,אוניברסיטת חיפה,500701628,2013,509673.0,218671.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,וילפריד ישראל חברה לאמנות וידיעת המזרח בע״מ (חל״צ),510175417,2013,219403.0,113951.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"משכן לאמנות עין חרוד, ע״ש חיים אתר בע״מ (חל״צ)",510177587,2013,474777.0,249655.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,קרן מוזיאון רובין (חל״צ),510697501,2013,227833.0,115902.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,מוזיאוני חיפה (חל״צ),510730898,2013,1760042.0,931930.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,מרכז קהילתי בכפר סבא ע״ש שושנה ופנחס ספיר בע״מ (חל״צ),510796527,2013,167302.0,111040.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,החברה העירונית לתרבות ופנאי באשדוד  בע״מ (חל״צ),511757114,2013,241294.0,133841.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,מוזיאון תל אביב לאמנות (חל״צ),520002320,2013,3555244.0,1813706.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,בית אהרנסון מוזיאון נילי זכרון יעקב (חל״צ),520028168,2013,170092.0,78765.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,מוזיאון ישראל (חל״צ),520028275,2013,16615487.0,7660456.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,מוזיאון ארץ ישראל - תל - אביב (חל״צ),520035908,2013,2057561.0,982320.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"קרן להנצחת זכר חללי גיטו טרזין (טרזיינשטט) (ע""ר)",580002780,2013,351450.0,290635.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"אגודת שוחרי מוזיאון האדם והחי (ע""ר)",580004794,2013,216134.0,94210.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"בית יגאל אלון- מרכז הנצחה (ע""ר)",580005270,2013,616268.0,279329.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מכון בר-דוד לאומנות יהודים בר-עם (ע""ר)",580006310,2013,289509.0,233823.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מרכז לימודי איזורי ע""ש אל""מ ג'ו אלון ז""ל - מרכז להכרת האיזור ולידיעת הארץ. (ע""ר)",580011021,2013,213551.0,102217.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מדעטק - המוזיאון הלאומי למדע, טכנולוגיה וחלל בטכניון מרכז דניאל ומטילדה רקנאטי (",580015717,2013,3194757.0,1439855.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מגדל דוד - מוזיאון לתולדות ירושלים (ע""ר)",580016731,2013,1070631.0,509740.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"החברה להגנת הטבע (ע""ר)",580017499,2013,122432.0,49092.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"חברת יהודי איטליה בישראל (ע""ר)",580020501,2013,484081.0,265086.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"חצר היישוב הישן ע""ש יצחק קפלן (ע""ר)",580022077,2013,279873.0,157192.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"היכל שלמה המרכז למורשת היהדות בירושלים (ע""ר)",580036887,2013,213715.0,140053.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון החאן חדרה (ע""ר)",580039162,2013,300648.0,240863.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון יד מרדכי (ע""ר)",580040061,2013,266964.0,103382.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מרכז תרבות והנצחה (ע""ר)",580041085,2013,72767.0,39895.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"בית לוחמי הגיטאות ע""ש יצחק קצנלסון למורשת השואה והמרד (ע""ר)",580046134,2013,1298155.0,668093.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון ינקו דאדא (ע""ר)",580055929,2013,243390.0,111892.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"חצר הראשונים עין שמר (ע""ר)",580061802,2013,383197.0,196807.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"""בית המאירי"" מוזיאון מכון עמותה לחקר תולדות הישוב היהודי בצפת (ע""ר)",580067338,2013,244613.0,147056.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון נחום גוטמן לאמנות (ע""ר)",580067551,2013,361480.0,170832.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון עתיקות הגולן (ע""ר)",580077964,2013,367272.0,210034.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון רמת גן לאמנות ישראלית (ע""ר)",580082733,2013,255907.0,109000.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון ארצות המקרא ירושלים (ע""ר)",580087021,2013,815832.0,372024.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"המזגגה (ע""ר)",580117521,2013,138750.0,99096.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון המדע ע""ש בלומפילד ירושלים (ע""ר)",580213023,2013,2138844.0,886818.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"יד ל.א. מאיר, מוזיאון לאמנות האסלאם (1994) (1994(  (ע""ר)  L.A. MAYER MUSEUM FOR",580255909,2013,597282.0,264055.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"המוזיאון הארכיאולוגי בקיבוץ עין-דור (ע""ר)",580292639,2013,373102.0,236415.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון העמק (ע""ר)",580302339,2013,281497.0,147330.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מכון דוידסון לחינוך מדעי ליד מכון ויצמן למדע (ע""ר)",580335818,2013,535858.0,248843.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"בית חיים שטורמן - מוזיאון ומכון לידיעת האיזור (ע""ר)",580340834,2013,141592.0,76504.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון בית מרים - הים ומלואו - ארכיאולוגיה ואקולוגיה ימית (ע""ר)",580446128,2013,90000.0,59102.0
מוזיאונים - תמיכה,0019420218,משרד התרבות והספורט,א3,"מוזיאון האדם הקדמון (ע""ר)",580468692,2013,59783.0,59783.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,יד חיים ויצמן (חל״צ),510143423,2013,554890.0,169890.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,חבצלת מוסדות תרבות וחנוך של השומר הצעיר (חל״צ),510490451,2013,271778.0,191778.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,הארכיון המרכזי לתולדות העם היהודי (חל״צ),510525934,2013,1432626.0,438626.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,משכנות שאננים בירושלים בע״מ (חל״צ),510673577,2013,162898.0,130898.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,מוסד ביאליק מיסודה של ההסתרות הציונית העולמית (חל״צ),511034688,2013,1723210.0,668980.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,זמרשת - חברה לתועלת הציבור בע״מ (חל״צ),513898247,2013,30267.0,9267.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"קרן להנצחת זכר חללי גיטו טרזין (טרזיינשטט) (ע""ר)",580002780,2013,50445.0,30445.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"החברה ההיסטורית הישראלית (ע""ר)",580004729,2013,374000.0,177840.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"הארכיון והמוזיאון (פרטי) לתיאטרון ע""ש ישראל י. גור (ע""ר)",580005569,2013,257267.0,145267.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"יד טבנקין (ע""ר)",580009306,2013,151334.0,91334.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"תיאטרון אורנה פורת לילדים ולנוער (ע""ר)",580013167,2013,50445.0,50445.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"אגודת הסופרים העבריים במדינת ישראל (ע""ר)",580013860,2013,615424.0,160424.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"האיגוד הישראלי לארכיונאות ולמידע (ע""ר)",580021228,2013,70000.0,21000.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"מכון ז'בוטינסקי בישראל (ע""ר)",580028736,2013,1412448.0,432448.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"בני גוש עציון (ע""ר)",580034270,2013,20000.0,20000.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"צומת-צוותי מדע ותורה (ע""ר)",580035236,2013,93903.0,76683.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"היכל שלמה המרכז למורשת היהדות בירושלים (ע""ר)",580036887,2013,0.01,
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"""משואה"" יד לחברי תנועות הנוער הציונית בשואה ובמרי",580038784,2013,1452804.0,106357.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"יד למורשת חיים הזז (ע""ר)",580039253,2013,60534.0,22993.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"בית לוחמי הגיטאות ע""ש יצחק קצנלסון למורשת השואה והמרד (ע""ר)",580046134,2013,100889.0,100889.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"האיגוד העולמי למדעי היהדות (ע""ר)",580046860,2013,318214.0,227214.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"בת""י - איגוד במאי התיאטרון בישראל (ע""ר)",580063568,2013,22700.0,22700.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"גנזך קידוש השם מכון לתיעוד, מחקר והנצחה (ע""ר)",580067122,2013,1563782.0,144193.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"""בית המאירי"" מוזיאון מכון עמותה לחקר תולדות הישוב היהודי בצפת (ע""ר)",580067338,2013,20178.0,6178.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"מכון מש""ה - לחקר משנת הרמב""ם מייסודה של ""הליכות עם ישראל"" (ע""ר)",580096865,2013,218349.0,107516.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"א.ל.ע.ד. - אל עיר דוד (ע""ר)",580108660,2013,72324.0,72324.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"א.מ.י. - אגודת אמני ישראל (ע""ר)",580118420,2013,400000.0,243392.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"מרכז יעקב הרצוג ללימודי יהדות (ע""ר)",580133015,2013,50906.0,50906.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"""יד-לעד"" בית העדות למורשת הציונות הדתית והשואה, מיסודם של ותיקי בני-עקיבא מרכז א",580188746,2013,234167.0,126167.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"מרכז אנציקלופדי ישראלי-רוסי (ע""ר)",580207041,2013,10026.0,
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"הספריה ע""ש הילל בן חיים (ע""ר)",580210839,2013,240000.0,100000.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"פרס התיאטרון הישראלי (ע""ר)",580283281,2013,132300.0,132300.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"בית מורשת אורי צבי גרינברג (ע""ר)",580310878,2013,916304.0,286304.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"מכון שואה ואמונה - שם עולם, לעיון, תעוד ומחקר (ע""ר)",580331833,2013,70622.0,70622.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"איגוד מנהלי תרבות ברשויות המקומיות (ע""ר)",580346898,2013,140000.0,42000.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"שח""ם, ארגון השחקנים והשחקניות בישראל (ע""ר)",580356210,2013,160000.0,96000.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"האיגוד המקצועי של האמנים הפלסטיים בישראל (ע""ר)",580379428,2013,120000.0,36000.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,עמותת לעילא (לעולם ילמד אדם) עמותה לחינוך ערכי ולעשיה חברתית בתחומי הזהות והמורש,580399376,2013,40725.0,40725.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"תואר (ע""ר)",580416485,2013,120000.0,73969.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"ידידי יוסף ורבקה באו - תל אביב (ע""ר)",580448686,2013,30267.0,30267.0
מוסדות תרבות מדע ומחקר,0019420214,משרד התרבות והספורט,א3,"מכון שיטים (ע""ר)",580459212,2013,44000.01,
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,הוצאת אנציקלופדיה תלמודית בע״מ (חל״צ),510058738,2013,515702.0,221024.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"הישיבה הגבוהה אור-עציון (ע""ר)",580004059,2013,330281.0,130555.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מוסדות ישיבת כסא רחמים ספרדית (ע""ר)",580008589,2013,208599.0,208599.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון ירושלים בתי מדרש לאברכים (ע""ר)",580009546,2013,579440.0,354924.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון הלכה ברורה וברור הלכה (ע""ר)",580010015,2013,498319.0,177448.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון הכתב (ע""ר)",580010536,2013,289720.0,289720.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"המכון ע""ש מרן הרב צבי יהודה קוק זצ""ל (ע""ר)",580018653,2013,17776.0,
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון הרי פישל לדרישת התלמוד ומשפט התורה י-ם (ע""ר)",580020022,2013,180000.0,105910.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"אוצר הפוסקים (ע""ר)",580020998,2013,480936.0,186258.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"המכון ע""ש ד""ר פלק שלזינגר ז""ל לחקר הרפואה עפ""י התורה ליד המרכז הרפואי ""שערי צדק""",580024487,2013,133271.0,133271.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"בית המדרש להלכה בהתישבות - אמונת אי''ש (ע""ש הגרי""ש אלישיב זצ''ל) (ע""ר)",580024503,2013,527291.0,212968.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"אריאל מפעלי תורה יהדות וחברה בישראל (ע""ר)",580024560,2013,92710.0,92710.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"צומת-צוותי מדע ותורה (ע""ר)",580035236,2013,202804.0,174738.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"ישיבת בית מאיר ע""ש מרן הגאון ר מאיר קרליץ זצ""ל (ע""ר)",580041101,2013,185421.0,185421.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"""המכון ללימוד מחקר ובנין המקדש""",580070035,2013,214393.0,135812.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון הרב פראנק (ע""ר)",580088706,2013,197010.0,115155.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון שלמה אומן ז""ל (ע""ר)",580099810,2013,382431.0,153237.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מורשה להנחיל (ע""ר)",580104263,2013,220187.0,99041.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון בית אהרן וישראל למחקר כת""י והוצאה לאור (ע""ר)",580111573,2013,179627.0,179627.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"דרכי שמחה (ע""ר)",580140143,2013,475141.0,154270.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון מעליות (ע""ר)",580144327,2013,318692.0,122240.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"כולל דעת תורה - ומכון להוצאת ספרים, בעיה""ק ירושלים ת""ו (ע""ר)",580151728,2013,52150.0,52150.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"דרכי הוראה לרבנים (ע""ר)",580176808,2013,243365.0,158049.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון התלמוד הישראלי השלם ע""ש הרב הרצוג RABBI HERZOG INSTITUTE FOR THE COMPLETE I",580185544,2013,446169.0,216975.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"ישיבת הר ברכה (ע""ר)",580213973,2013,144860.0,144860.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"כת""ר - מכון לכלכלה ע""פ התורה (ע""ר)",580228625,2013,214393.0,97726.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון לרבני ישובים (ע""ר)",580228856,2013,283926.0,134677.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"המכון למצוות התלויות בארץ (ע""ר)",580254845,2013,521496.0,220270.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון ""יחוה דעת"" לפרסומים תורניים הלכתיים (ע""ר)",580268563,2013,469347.0,161572.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"אוצרות שלמה להוצאת וההדרת כתבי מרן הגרש""ז אויערבאך זצ""ל (ע""ר)",580270163,2013,409683.0,131556.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון ""ראש פינה"" בירושלים (ע""ר)",580284800,2013,173832.0,173832.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון שתילי זתים - לחקר מורשת תימן ע""ש רבינו הגדול הגאון כמוהר""ר דוד משרקי זצוק""ל",580292167,2013,191215.0,191215.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"התורה והארץ (ע""ר)",580317535,2013,556263.0,345217.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"מכון משפטי ארץ (ע""ר)",580365443,2013,200000.0,200000.0
מוסדות תרבות תורנית,0019420234,משרד התרבות והספורט,א3,"טהרות בעיון (ע""ר)",580461754,2013,463552.0,463552.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,אתו״ס - החברה לאומנות תרבות וספורט חיפה בע״מ (חל״צ),510145022,2013,3122984.0,1864563.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,הקם (חל״צ),510748734,2013,25000.0,25000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,החברה העירונית לתרבות ופנאי באשדוד  בע״מ (חל״צ),511757114,2013,1915978.0,1915978.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,חברת התזמורת הפילהרמונית הישראלית (חל״צ),512295353,2013,9372713.0,3987357.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,תמוז  38 בע״מ,514448000,2013,100000.0,100000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"קרן להנצחת זכר חללי גיטו טרזין (טרזיינשטט) (ע""ר)",580002780,2013,60000.0,36462.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"עמותת ארתור רובינשטיין הבינלאומית מיסודו של יעקב (יאשה)ביסטריצקי (ע""ר)",580016145,2013,416960.0,174302.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"הקונסבטוריון הישראלי למוסיקה ת""א (ע""ר)",580021897,2013,100000.0,50417.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"עמותת הנבל והזמיר (ע""ר)",580025807,2013,490001.0,350000.0
מוסיקה ותזמורות -  תמיכה,0019420216,משרד התרבות והספורט,א3,"מרכז עדן תמיר למוסיקה, עין כרם, ירושלים (ע""ר)",580029148,2013,33000.0,33000.0
